new-calib: New touch screen calibration program v3.9
Serial Number='00001E00010B00000000'
Entering calib_delay
 X= 534 X2= 534  Y= 528 Y2= 529 P1= 872 P2= 318 T1=  27 T2=  27  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 319 T1=  27 T2=  27  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 533 X2= 533  Y= 527 Y2= 528 P1= 872 P2= 318 T1=  26 T2=  27  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 532 X2= 533  Y= 528 Y2= 528 P1= 871 P2= 319 T1=  27 T2=  26  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 533 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  27 T2=  27  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 533 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 873 P2= 317 T1=  28 T2=  27  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 873 P2= 318 T1=  27 T2=  27  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 535 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  27 T2=  28  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 319 T1=  27 T2=  26  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 527 Y2= 527 P1= 871 P2= 318 T1=  27 T2=  27  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 319 T1=  27 T2=  27  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  28  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 533 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  28  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 533 X2= 533  Y= 528 Y2= 528 P1= 873 P2= 318 T1=  28 T2=  28  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 873 P2= 317 T1=  28 T2=  27  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=  60 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  27  P=  -1  D=  80 tn=0 wfr=0 sd=0
 X= 534 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 319 T1=  27 T2=  27  P=  -1  D=   5 tn=0 wfr=0 sd=0
 X= 533 X2= 533  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  27 T2=  27  P=  -1  D=  10 tn=0 wfr=0 sd=0
 X= 533 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 319 T1=  27 T2=  27  P=  -1  D=  15 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 872 P2= 318 T1=  28 T2=  28  P=  -1  D=  20 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 871 P2= 318 T1=  27 T2=  27  P=  -1  D=  30 tn=0 wfr=0 sd=0
 X= 534 X2= 534  Y= 528 Y2= 528 P1= 871 P2= 319 T1=  27 T2=  28  P=  -1  D=  40 tn=0 wfr=0 sd=0
