new-calib: New touch screen calibration program v3.13
Serial Number='150A1E00010B06020304'
Using tnt_mode=1
Setting for delay_in_us:        1
Setting for y_delay_in_us:      1
Setting for tnt_delay_in_us:    1
Setting for max_delta_tnt:      5
Setting for tnt_mode:           1
Setting for averaging:         -1
Entering get_four_points
target_noise  x= 2.50 y= 2.50 t= 2.50
target state=0 point=23,22
 X= 246 X2= 243  Y= 353 Y2= 346 P1= 770 P2= 165 T1=  28 T2=  29  P= 584  D=   1 * 21
 X= 245 X2= 243  Y= 353 Y2= 345 P1= 768 P2= 166 T1=  28 T2=  29  P= 584  D=   1 * 22
 X= 244 X2= 243  Y= 353 Y2= 345 P1= 768 P2= 165 T1=  28 T2=  28  P= 584  D=   1 * 23
 X= 245 X2= 243  Y= 353 Y2= 345 P1= 768 P2= 167 T1=  28 T2=  28  P= 584  D=   1 * 24
Remove Pin
 X= 244 X2= 242  Y= 352 Y2= 346 P1= 767 P2= 166 T1=  28 T2=  29  P= 584  D=   1 * 24
 X= 245 X2= 242  Y= 353 Y2= 346 P1= 767 P2= 166 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 244 X2= 242  Y= 352 Y2= 345 P1= 765 P2= 166 T1=  29 T2=  29  P= 584  D=   1 * 24
 X= 245 X2= 242  Y= 353 Y2= 345 P1= 768 P2= 167 T1=  28 T2=  29  P= 584  D=   1 * 24
 X= 251 X2= 242  Y= 353 Y2= 346 P1= 767 P2= 166 T1=  29 T2=  28  P= 584  D=   1 * 24
 X= 245 X2= 243  Y= 353 Y2= 346 P1= 766 P2= 167 T1=  28 T2=  29  P= 584  D=   1 * 24
 X= 244 X2= 243  Y= 352 Y2= 345 P1= 766 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 245 X2= 242  Y= 352 Y2= 346 P1= 765 P2= 167 T1=  28 T2=  29  P= 584  D=   1 * 24
 X= 244 X2= 241  Y= 352 Y2= 345 P1= 765 P2= 167 T1=  29 T2=  28  P= 584  D=   1 * 24
 X= 245 X2= 241  Y= 352 Y2= 346 P1= 764 P2= 167 T1=  29 T2=  28  P= 584  D=   1 * 24
 X= 245 X2= 242  Y= 352 Y2= 345 P1= 765 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 245 X2= 241  Y= 352 Y2= 345 P1= 765 P2= 168 T1=  28 T2=  27  P= 584  D=   1 * 24
 X= 244 X2= 241  Y= 352 Y2= 345 P1= 765 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 245 X2= 241  Y= 352 Y2= 346 P1= 765 P2= 167 T1=  27 T2=  28  P= 584  D=   1 * 24
 X= 244 X2= 242  Y= 352 Y2= 345 P1= 764 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 243 X2= 242  Y= 352 Y2= 345 P1= 764 P2= 168 T1=  27 T2=  28  P= 584  D=   1 * 24
 X= 245 X2= 239  Y= 352 Y2= 346 P1= 764 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 244 X2= 243  Y= 353 Y2= 345 P1= 765 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 244 X2= 242  Y= 353 Y2= 345 P1= 764 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 244 X2= 242  Y= 353 Y2= 345 P1= 764 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
 X= 244 X2= 242  Y= 352 Y2= 345 P1= 764 P2= 168 T1=  28 T2=  28  P= 584  D=   1 * 24
