new-calib: New touch screen calibration program v3.13
Serial Number='150A1E00010B06020304'
Using tnt_mode=1
Setting for delay_in_us:        1
Setting for y_delay_in_us:      1
Setting for tnt_delay_in_us:    1
Setting for max_delta_tnt:      5
Setting for tnt_mode:           1
Setting for averaging:         -1
Entering get_four_points
target_noise  x= 2.50 y= 2.50 t= 2.50
target state=0 point=23,22
 X= 859 X2= 989  Y= 960 Y2=  -1 P1=  -1 P2=  -1 T1=1022 T2= 837  P=  -1  D=  -1 
 X= 842 X2=1023  Y= 928 Y2=  -1 P1=  -1 P2=  -1 T1=1022 T2= 848  P=  -1  D=  -1 
 X= 249 X2= 246  Y= 356 Y2= 349 P1= 788 P2= 152 T1=  32 T2=  32  P=1033  D=  -1 
 X= 249 X2= 245  Y= 356 Y2= 349 P1= 788 P2= 152 T1=  32 T2=  32  P=1033  D=  -1 
 X= 248 X2= 246  Y= 356 Y2= 349 P1= 788 P2= 152 T1=  32 T2=  32  P=1033  D=  -1 
 X= 249 X2= 246  Y= 355 Y2= 349 P1= 788 P2= 153 T1=  31 T2=  31  P=1025  D=  -1 
 X= 247 X2= 245  Y= 356 Y2= 348 P1= 788 P2= 153 T1=  32 T2=  32  P=1020  D=  -1 
 X= 248 X2= 246  Y= 355 Y2= 349 P1= 787 P2= 152 T1=  32 T2=  31  P=1031  D=  -1 
 X= 248 X2= 246  Y= 356 Y2= 349 P1= 788 P2= 152 T1=  32 T2=  31  P=1033  D=  -1 
 X= 249 X2= 246  Y= 356 Y2= 349 P1= 787 P2= 152 T1=  33 T2=  32  P=1033  D=  -1 
 X= 249 X2= 246  Y= 356 Y2= 348 P1= 786 P2= 152 T1=  32 T2=  31  P=1030  D=  -1 
 X= 248 X2= 246  Y= 356 Y2= 349 P1= 788 P2= 151 T1=  31 T2=  32  P=1041  D=  -1 
 X= 249 X2= 246  Y= 356 Y2= 348 P1= 788 P2= 152 T1=  32 T2=  32  P=1033  D=  -1 
 X= 249 X2= 246  Y= 356 Y2= 349 P1= 787 P2= 152 T1=  32 T2=  32  P=1031  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 786 P2= 153 T1=  32 T2=  31  P=1017  D=  -1 
 X= 247 X2= 246  Y= 356 Y2= 348 P1= 787 P2= 152 T1=  31 T2=  31  P=1027  D=  -1 
 X= 248 X2= 246  Y= 355 Y2= 349 P1= 787 P2= 153 T1=  31 T2=  32  P=1023  D=  -1 
 X= 249 X2= 246  Y= 355 Y2= 349 P1= 788 P2= 153 T1=  32 T2=  32  P=1025  D=  -1 
 X= 248 X2= 246  Y= 355 Y2= 349 P1= 786 P2= 152 T1=  31 T2=  32  P=1030  D=  -1 
 X= 251 X2= 245  Y= 355 Y2= 348 P1= 787 P2= 153 T1=  31 T2=  30  P=1027  D=  -1 
 X= 248 X2= 246  Y= 356 Y2= 349 P1= 787 P2= 153 T1=  31 T2=  32  P=1023  D=  -1 
 X= 247 X2= 246  Y= 356 Y2= 349 P1= 786 P2= 153 T1=  32 T2=  31  P=1017  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 349 P1= 787 P2= 153 T1=  31 T2=  31  P=1019  D=  -1 
 X= 248 X2= 246  Y= 355 Y2= 349 P1= 786 P2= 153 T1=  32 T2=  31  P=1021  D=  -1 
 X= 247 X2= 246  Y= 356 Y2= 349 P1= 786 P2= 153 T1=  31 T2=  31  P=1017  D=  -1 
 X= 249 X2= 246  Y= 355 Y2= 349 P1= 786 P2= 153 T1=  31 T2=  32  P=1021  D=  -1 
 X= 248 X2= 246  Y= 356 Y2= 349 P1= 786 P2= 153 T1=  31 T2=  32  P=1021  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 347 P1= 787 P2= 153 T1=  31 T2=  31  P=1019  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 348 P1= 786 P2= 153 T1=  33 T2=  31  P=1017  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 349 P1= 786 P2= 153 T1=  31 T2=  32  P=1017  D=  -1 
 X= 248 X2= 245  Y= 356 Y2= 349 P1= 786 P2= 154 T1=  31 T2=  32  P=1009  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 785 P2= 153 T1=  31 T2=  31  P=1015  D=  -1 
 X= 249 X2= 245  Y= 355 Y2= 349 P1= 785 P2= 154 T1=  31 T2=  31  P=1011  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 348 P1= 785 P2= 155 T1=  31 T2=  31  P= 999  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 348 P1= 785 P2= 154 T1=  31 T2=  32  P=1007  D=  -1 
 X= 248 X2= 246  Y= 356 Y2= 348 P1= 785 P2= 154 T1=  31 T2=  32  P=1011  D=  -1 
 X= 248 X2= 248  Y= 355 Y2= 348 P1= 785 P2= 154 T1=  32 T2=  31  P=1016  D=  -1 
 X= 248 X2= 246  Y= 355 Y2= 348 P1= 785 P2= 155 T1=  32 T2=  31  P=1003  D=  -1 
 X= 248 X2= 245  Y= 354 Y2= 348 P1= 785 P2= 155 T1=  31 T2=  31  P= 999  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 349 P1= 784 P2= 154 T1=  30 T2=  31  P=1006  D=  -1 * 0
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 785 P2= 154 T1=  31 T2=  31  P=1007  D=  -1 
 X= 248 X2= 246  Y= 354 Y2= 349 P1= 784 P2= 154 T1=  31 T2=  31  P=1010  D=  -1 
 X= 247 X2= 246  Y= 355 Y2= 348 P1= 786 P2= 154 T1=  31 T2=  32  P=1009  D=  -1 
 X= 247 X2= 246  Y= 355 Y2= 349 P1= 784 P2= 155 T1=  31 T2=  31  P= 998  D=  -1 
 X= 247 X2= 246  Y= 355 Y2= 349 P1= 784 P2= 154 T1=  31 T2=  31  P=1006  D=  -1 
 X= 248 X2= 246  Y= 355 Y2= 348 P1= 784 P2= 154 T1=  31 T2=  31  P=1010  D=  -1 
 X= 248 X2= 244  Y= 356 Y2= 348 P1= 785 P2= 155 T1=  31 T2=  31  P= 999  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 348 P1= 783 P2= 155 T1=  31 T2=  31  P= 996  D=  -1 
 X= 248 X2= 246  Y= 355 Y2= 348 P1= 784 P2= 154 T1=  31 T2=  32  P=1010  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 784 P2= 154 T1=  31 T2=  31  P=1006  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 348 P1= 784 P2= 155 T1=  31 T2=  31  P= 998  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 347 P1= 783 P2= 155 T1=  30 T2=  31  P= 996  D=  -1 * 0
 X= 246 X2= 245  Y= 355 Y2= 348 P1= 783 P2= 155 T1=  31 T2=  31  P= 992  D=  -1 
 X= 249 X2= 245  Y= 355 Y2= 349 P1= 783 P2= 155 T1=  31 T2=  31  P=1000  D=  -1 
 X= 248 X2= 244  Y= 355 Y2= 348 P1= 783 P2= 156 T1=  31 T2=  31  P= 988  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  30 T2=  31  P= 986  D=  -1 * 0
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  30 T2=  31  P= 986  D=  -1 * 0
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 783 P2= 156 T1=  31 T2=  31  P= 988  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  31 T2=  30  P= 986  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  31 T2=  30  P= 986  D=  -1 
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 782 P2= 156 T1=  30 T2=  31  P= 986  D=  -1 * 1
 X= 239 X2= 245  Y= 355 Y2= 347 P1= 782 P2= 155 T1=  31 T2=  30  P= 978  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  31 T2=  31  P= 986  D=  -1 
 X= 247 X2= 243  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  31 T2=  31  P= 982  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  30 T2=  31  P= 986  D=  -1 * 2
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 781 P2= 156 T1=  31 T2=  30  P= 985  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 348 P1= 781 P2= 156 T1=  31 T2=  30  P= 985  D=  -1 
 X= 248 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 157 T1=  31 T2=  31  P= 979  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 155 T1=  31 T2=  31  P= 995  D=  -1 
 X= 247 X2= 244  Y= 355 Y2= 348 P1= 782 P2= 156 T1=  31 T2=  30  P= 982  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 781 P2= 156 T1=  31 T2=  31  P= 985  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 781 P2= 157 T1=  31 T2=  31  P= 977  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 782 P2= 157 T1=  31 T2=  30  P= 979  D=  -1 
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 781 P2= 156 T1=  31 T2=  31  P= 985  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 781 P2= 157 T1=  31 T2=  31  P= 977  D=  -1 
 X= 247 X2= 243  Y= 354 Y2= 348 P1= 781 P2= 157 T1=  30 T2=  30  P= 973  D=  -1 * 3
 X= 246 X2= 244  Y= 354 Y2= 348 P1= 781 P2= 157 T1=  31 T2=  30  P= 973  D=  -1 
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 780 P2= 157 T1=  31 T2=  30  P= 976  D=  -1 
 X= 246 X2= 244  Y= 355 Y2= 348 P1= 780 P2= 157 T1=  30 T2=  30  P= 972  D=  -1 * 4
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 781 P2= 157 T1=  30 T2=  31  P= 977  D=  -1 * 5
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 780 P2= 157 T1=  30 T2=  31  P= 976  D=  -1 * 6
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 780 P2= 158 T1=  31 T2=  30  P= 968  D=  -1 
 X= 247 X2= 244  Y= 354 Y2= 348 P1= 780 P2= 157 T1=  30 T2=  30  P= 972  D=  -1 * 7
 X= 247 X2= 244  Y= 354 Y2= 348 P1= 780 P2= 157 T1=  31 T2=  31  P= 972  D=  -1 
 X= 246 X2= 244  Y= 354 Y2= 348 P1= 781 P2= 157 T1=  30 T2=  31  P= 973  D=  -1 * 8
 X= 247 X2= 245  Y= 353 Y2= 348 P1= 780 P2= 157 T1=  31 T2=  30  P= 976  D=  -1 
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 780 P2= 157 T1=  30 T2=  31  P= 976  D=  -1 * 9
 X= 247 X2= 244  Y= 354 Y2= 348 P1= 779 P2= 158 T1=  31 T2=  30  P= 962  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 780 P2= 158 T1=  31 T2=  30  P= 968  D=  -1 
 X= 247 X2= 244  Y= 355 Y2= 348 P1= 779 P2= 157 T1=  30 T2=  31  P= 970  D=  -1 * 10
 X= 247 X2= 244  Y= 355 Y2= 348 P1= 780 P2= 157 T1=  31 T2=  31  P= 972  D=  -1 
 X= 246 X2= 244  Y= 355 Y2= 347 P1= 779 P2= 158 T1=  30 T2=  30  P= 962  D=  -1 * 11
 X= 247 X2= 245  Y= 354 Y2= 347 P1= 780 P2= 158 T1=  30 T2=  29  P= 968  D=  -1 * 12
 X= 247 X2= 244  Y= 354 Y2= 347 P1= 780 P2= 158 T1=  30 T2=  31  P= 964  D=  -1 * 13
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 779 P2= 158 T1=  30 T2=  30  P= 962  D=  -1 * 14
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 779 P2= 158 T1=  30 T2=  30  P= 966  D=  -1 * 15
 X= 246 X2= 245  Y= 354 Y2= 347 P1= 779 P2= 158 T1=  31 T2=  31  P= 962  D=  -1 
 X= 247 X2= 245  Y= 354 Y2= 347 P1= 779 P2= 158 T1=  30 T2=  30  P= 966  D=  -1 * 16
 X= 247 X2= 245  Y= 354 Y2= 348 P1= 779 P2= 158 T1=  31 T2=  30  P= 966  D=  -1 
 X= 247 X2= 245  Y= 355 Y2= 347 P1= 779 P2= 158 T1=  30 T2=  30  P= 966  D=  -1 * 17
 X= 247 X2= 244  Y= 355 Y2= 347 P1= 779 P2= 159 T1=  31 T2=  30  P= 955  D=  -1 
 X= 246 X2= 245  Y= 354 Y2= 348 P1= 778 P2= 158 T1=  30 T2=  30  P= 961  D=  -1 * 18
 X= 247 X2= 245  Y= 354 Y2= 347 P1= 779 P2= 159 T1=  30 T2=  30  P= 959  D=  -1 * 19
 X= 247 X2= 244  Y= 354 Y2= 347 P1= 778 P2= 158 T1=  30 T2=  30  P= 961  D=  -1 * 20
 X= 247 X2= 245  Y= 355 Y2= 348 P1= 778 P2= 158 T1=  31 T2=  30  P= 965  D=  -1 
 X= 247 X2= 244  Y= 354 Y2= 347 P1= 778 P2= 158 T1=  30 T2=  30  P= 961  D=  -1 * 21
 X= 247 X2= 244  Y= 353 Y2= 348 P1= 779 P2= 158 T1=  30 T2=  30  P= 962  D=  -1 * 22
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 778 P2= 159 T1=  30 T2=  29  P= 953  D=  -1 * 23
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 779 P2= 159 T1=  30 T2=  30  P= 955  D=  -1 * 24
Remove Pin
 X= 247 X2= 245  Y= 354 Y2= 347 P1= 778 P2= 159 T1=  31 T2=  30  P= 957  D=  -1 
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 777 P2= 160 T1=  31 T2=  30  P= 944  D=  -1 
 X= 246 X2= 243  Y= 354 Y2= 347 P1= 778 P2= 159 T1=  29 T2=  30  P= 949  D=  -1 * 24
 X= 246 X2= 243  Y= 354 Y2= 347 P1= 777 P2= 159 T1=  29 T2=  30  P= 948  D=  -1 * 24
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 777 P2= 159 T1=  29 T2=  29  P= 952  D=  -1 * 24
 X= 247 X2= 244  Y= 354 Y2= 347 P1= 777 P2= 160 T1=  30 T2=  30  P= 944  D=  -1 * 24
 X= 246 X2= 244  Y= 353 Y2= 347 P1= 776 P2= 160 T1=  30 T2=  29  P= 943  D=  -1 * 24
 X= 246 X2= 243  Y= 354 Y2= 347 P1= 776 P2= 160 T1=  30 T2=  30  P= 939  D=  -1 * 24
 X= 245 X2= 243  Y= 353 Y2= 347 P1= 777 P2= 159 T1=  30 T2=  30  P= 948  D=  -1 * 24
 X= 246 X2= 244  Y= 355 Y2= 348 P1= 777 P2= 159 T1=  30 T2=  31  P= 952  D=  -1 * 24
 X= 246 X2= 244  Y= 354 Y2= 346 P1= 775 P2= 160 T1=  30 T2=  29  P= 941  D=  -1 * 24
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 775 P2= 160 T1=  30 T2=  29  P= 941  D=  -1 * 24
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 776 P2= 160 T1=  29 T2=  30  P= 943  D=  -1 * 24
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 776 P2= 160 T1=  29 T2=  30  P= 943  D=  -1 * 24
 X= 246 X2= 244  Y= 354 Y2= 347 P1= 776 P2= 160 T1=  29 T2=  30  P= 943  D=  -1 * 24
 X= 245 X2= 244  Y= 353 Y2= 346 P1= 776 P2= 161 T1=  29 T2=  30  P= 931  D=  -1 * 24
 X= 246 X2= 240  Y= 354 Y2= 347 P1= 775 P2= 161 T1=  29 T2=  29  P= 926  D=  -1 * 24
 X= 246 X2= 243  Y= 353 Y2= 347 P1= 774 P2= 162 T1=  29 T2=  29  P= 921  D=  -1 * 24
 X= 246 X2= 243  Y= 354 Y2= 347 P1= 775 P2= 161 T1=  30 T2=  29  P= 930  D=  -1 * 24
 X= 246 X2= 243  Y= 353 Y2= 346 P1= 774 P2= 161 T1=  30 T2=  29  P= 928  D=  -1 * 24
 X= 246 X2= 244  Y= 354 Y2= 346 P1= 774 P2= 161 T1=  29 T2=  30  P= 932  D=  -1 * 24
 X= 246 X2= 243  Y= 353 Y2= 347 P1= 774 P2= 161 T1=  29 T2=  29  P= 928  D=  -1 * 24
 X= 246 X2= 243  Y= 353 Y2= 346 P1= 774 P2= 162 T1=  29 T2=  29  P= 921  D=  -1 * 24
 X= 246 X2= 243  Y= 353 Y2= 347 P1= 774 P2= 161 T1=  29 T2=  29  P= 928  D=  -1 * 24
 X= 246 X2= 244  Y= 353 Y2= 347 P1= 774 P2= 160 T1=  29 T2=  29  P= 940  D=  -1 * 24
 X= 245 X2= 243  Y= 353 Y2= 346 P1= 773 P2= 163 T1=  29 T2=  29  P= 913  D=  -1 * 24
 X= 248 X2= 247  Y= 357 Y2= 350 P1= 798 P2= 147 T1=  32 T2=  31  P=1093  D=  -1 
 X= 246 X2= 244  Y= 354 Y2= 348 P1= 777 P2= 160 T1=  30 T2=  30  P= 944  D=  -1 * 24
 X= 247 X2= 244  Y= 355 Y2= 347 P1= 775 P2= 161 T1=  31 T2=  28  P= 934  D=  -1 
 X= 246 X2= 245  Y= 356 Y2= 350 P1= 805 P2= 143 T1=  29 T2=  34  P=1134  D=  -1 * 24
 X= 250 X2= 248  Y= 358 Y2= 353 P1= 789 P2= 152 T1=  34 T2=  31  P=1134  D=  -1 
 X= 251 X2= 251  Y= 361 Y2= 353 P1= 806 P2= 144 T1=  37 T2=  35  P=1134  D=  -1 
 X= 250 X2= 247  Y= 358 Y2= 351 P1= 790 P2= 151 T1=  33 T2=  32  P=1134  D=  -1 
 X= 249 X2= 246  Y= 357 Y2= 350 P1= 784 P2= 155 T1=  31 T2=  32  P=1002  D=  -1 
 X= 250 X2= 248  Y= 357 Y2= 350 P1= 787 P2= 152 T1=  33 T2=  32  P=1002  D=  -1 
 X= 249 X2= 247  Y= 357 Y2= 350 P1= 789 P2= 151 T1=  34 T2=  33  P=1002  D=  -1 
 X= 250 X2= 247  Y= 358 Y2= 351 P1= 787 P2= 154 T1=  34 T2=  31  P=1002  D=  -1 
 X= 245 X2= 244  Y= 354 Y2= 347 P1= 775 P2= 161 T1=  30 T2=  29  P= 930  D=  -1 * 24
 X= 246 X2= 242  Y= 354 Y2= 347 P1= 780 P2= 157 T1=  30 T2=  31  P= 968  D=  -1 * 24
 X= 248 X2= 247  Y= 356 Y2= 348 P1= 792 P2= 149 T1=  31 T2=  30  P=1065  D=  -1 
 X= 245 X2= 244  Y= 354 Y2= 347 P1= 777 P2= 164 T1=  28 T2=  28  P= 911  D=  -1 * 24
 X= 246 X2= 245  Y= 356 Y2= 350 P1= 788 P2= 155 T1=  28 T2=  30  P=1000  D=  -1 * 24
 X= 253 X2= 251  Y= 360 Y2= 353 P1= 788 P2= 156 T1=  35 T2=  30  P=1000  D=  -1 
 X= 244 X2= 242  Y= 351 Y2= 345 P1= 765 P2= 167 T1=  27 T2=  27  P= 869  D=  -1 * 24
 X= 243 X2= 241  Y= 351 Y2= 344 P1= 760 P2= 171 T1=  26 T2=  27  P= 833  D=  -1 * 24
 X= 245 X2= 243  Y= 353 Y2= 345 P1= 767 P2= 167 T1=  28 T2=  28  P= 876  D=  -1 * 24
 X= 245 X2= 243  Y= 352 Y2= 345 P1= 763 P2= 170 T1=  27 T2=  27  P= 851  D=  -1 * 24
 X= 245 X2= 243  Y= 352 Y2= 345 P1= 765 P2= 168 T1=  27 T2=  27  P= 866  D=  -1 * 24
 X= 245 X2= 242  Y= 353 Y2= 346 P1= 763 P2= 169 T1=  27 T2=  27  P= 853  D=  -1 * 24
 X= 244 X2= 246  Y= 352 Y2= 344 P1= 759 P2= 172 T1=  26 T2=  27  P= 835  D=  -1 * 24
 X= 243 X2= 241  Y= 351 Y2= 343 P1= 755 P2= 175 T1=  27 T2=  26  P= 801  D=  -1 * 24
 X= 243 X2= 240  Y= 350 Y2= 343 P1= 753 P2= 176 T1=  25 T2=  25  P= 789  D=  -1 * 24
 X= 242 X2= 241  Y= 350 Y2= 343 P1= 750 P2= 177 T1=  26 T2=  26  P= 780  D=  -1 * 24
 X= 242 X2= 240  Y= 350 Y2= 344 P1= 749 P2= 178 T1=  25 T2=  25  P= 772  D=  -1 * 24
 X= 240 X2= 239  Y= 349 Y2= 342 P1= 741 P2= 183 T1=  24 T2=  24  P= 728  D=  -1 * 24
 X= 241 X2= 239  Y= 350 Y2= 342 P1= 741 P2= 183 T1=  24 T2=  24  P= 731  D=  -1 * 24
 X= 240 X2= 239  Y= 350 Y2= 342 P1= 741 P2= 184 T1=  25 T2=  25  P= 723  D=  -1 * 24
 X= 241 X2= 240  Y= 349 Y2= 342 P1= 742 P2= 183 T1=  25 T2=  25  P= 732  D=  -1 * 24
 X= 241 X2= 240  Y= 349 Y2= 343 P1= 743 P2= 183 T1=  25 T2=  24  P= 734  D=  -1 * 24
 X= 242 X2= 240  Y= 349 Y2= 343 P1= 743 P2= 182 T1=  25 T2=  24  P= 742  D=  -1 * 24
 X= 242 X2= 239  Y= 349 Y2= 342 P1= 743 P2= 182 T1=  25 T2=  25  P= 739  D=  -1 * 24
 X= 242 X2= 239  Y= 349 Y2= 343 P1= 743 P2= 183 T1=  25 T2=  24  P= 734  D=  -1 * 24
 X= 242 X2= 239  Y= 349 Y2= 342 P1= 743 P2= 183 T1=  25 T2=  25  P= 734  D=  -1 * 24
 X= 241 X2= 238  Y= 349 Y2= 342 P1= 739 P2= 185 T1=  25 T2=  24  P= 715  D=  -1 * 24
 X= 241 X2= 240  Y= 349 Y2= 342 P1= 744 P2= 181 T1=  24 T2=  25  P= 746  D=  -1 * 24
 X= 238 X2= 237  Y= 348 Y2= 340 P1= 727 P2= 191 T1=  23 T2=  23  P= 665  D=  -1 * 24
 X= 239 X2= 237  Y= 348 Y2= 341 P1= 730 P2= 191 T1=  24 T2=  24  P= 671  D=  -1 * 24
 X= 240 X2= 237  Y= 347 Y2= 340 P1= 726 P2= 194 T1=  23 T2=  23  P= 652  D=  -1 * 24
 X= 240 X2= 237  Y= 347 Y2= 341 P1= 724 P2= 194 T1=  22 T2=  23  P= 649  D=  -1 * 24
 X= 238 X2= 235  Y= 345 Y2= 339 P1= 709 P2= 203 T1=  21 T2=  22  P= 588  D=  -1 * 24
 X= 241 X2= 239  Y= 349 Y2= 342 P1= 744 P2= 181 T1=  24 T2=  25  P= 746  D=  -1 * 24
 X=1009 X2=1011  Y= 949 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 812  P= 746  D=  -1 
 X= 792 X2=1023  Y= 961 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 873  P= 746  D=  -1 
 X= 818 X2=1023  Y= 957 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 878  P= 746  D=  -1 
target state=1 point=456,22
 X= 842 X2=1023  Y= 968 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 886  P= 746  D=  -1 
 X= 861 X2=1023  Y= 958 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 875  P= 746  D=  -1 
 X= 791 X2=1023  Y= 948 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 858  P= 746  D=  -1 
 X= 960 X2=1005  Y= 952 Y2=1023 P1=1023 P2=   0 T1=1023 T2= 846  P= 746  D=  -1 
 X= 940 X2=1011  Y= 945 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 872  P= 746  D=  -1 
 X= 913 X2=1023  Y= 951 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 883  P= 746  D=  -1 
 X=1023 X2=1005  Y= 959 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 883  P= 746  D=  -1 
 X= 795 X2=1023  Y= 945 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 885  P= 746  D=  -1 
 X= 985 X2= 991  Y= 957 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 875  P= 746  D=  -1 
 X= 897 X2=1023  Y= 960 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 861  P= 746  D=  -1 
 X= 937 X2=1013  Y= 953 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 862  P= 746  D=  -1 
 X= 858 X2=1016  Y= 945 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 808  P= 746  D=  -1 
 X=1016 X2=1004  Y= 973 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 868  P= 746  D=  -1 
 X= 987 X2= 991  Y= 957 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 860  P= 746  D=  -1 
 X= 863 X2=1023  Y= 945 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 866  P= 746  D=  -1 
 X= 880 X2=1021  Y= 936 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 844  P= 746  D=  -1 
 X= 906 X2=1006  Y= 941 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 837  P= 746  D=  -1 
 X= 817 X2=1023  Y= 942 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 834  P= 746  D=  -1 
 X= 856 X2=1023  Y= 953 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 833  P= 746  D=  -1 
 X= 927 X2=1011  Y= 953 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 862  P= 746  D=  -1 
 X= 868 X2=1016  Y= 943 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 858  P= 746  D=  -1 
 X= 958 X2=1023  Y= 928 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 852  P= 746  D=  -1 
 X= 967 X2=1005  Y= 941 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 864  P= 746  D=  -1 
 X= 954 X2=1006  Y= 956 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 849  P= 746  D=  -1 
 X=1002 X2=1014  Y=1022 Y2=1022 P1=1023 P2=   0 T1=1022 T2=1020  P= 746  D=  -1 
 X= 882 X2=1023  Y= 919 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 872  P= 746  D=  -1 
 X= 847 X2=1023  Y= 950 Y2=1021 P1=1023 P2=   0 T1=1023 T2= 847  P= 746  D=  -1 
 X= 811 X2=1023  Y= 954 Y2=1021 P1=1023 P2=   0 T1=1022 T2= 847  P= 746  D=  -1 
 X= 883 X2=1017  Y= 949 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 855  P= 746  D=  -1 
 X= 861 X2=1015  Y= 947 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 870  P= 746  D=  -1 
 X= 879 X2=1023  Y= 958 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 833  P= 746  D=  -1 
 X= 855 X2=1002  Y= 954 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 853  P= 746  D=  -1 
 X= 981 X2=1012  Y= 932 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 850  P= 746  D=  -1 
 X= 777 X2=1023  Y= 957 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 853  P= 746  D=  -1 
 X= 895 X2=1023  Y= 932 Y2=1022 P1=1023 P2=   0 T1=1022 T2= 853  P= 746  D=  -1 
 X= 776 X2=1023  Y= 962 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 851  P= 746  D=  -1 
 X= 765 X2=1023  Y= 949 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 853  P= 746  D=  -1 
 X= 825 X2=1023  Y= 932 Y2=1022 P1=1023 P2=   0 T1=1023 T2= 911  P= 746  D=  -1 
