new-calib.log: fgrep -v X2= to remove cruft
Entering calib_delay
 X= 522 X2= 521  Y= 516 Y2= 517 P1= 809 P2= 309 T1=  15 T2=  16  P=  -1  D=  40 tn=0 wfr=0 sd=0
 X= 517 X2= 521  Y= 516 Y2= 517 P1= 806 P2= 311 T1=  15 T2=  16  P= 842  D=  60 tn=0 wfr=0 sd=0
 X= 519 X2= 520  Y= 514 Y2= 515 P1= 789 P2= 340 T1=  14 T2=  13  P= 685  D=  30 tn=0 wfr=0 sd=0
 X= 520 X2= 520  Y= 515 Y2= 514 P1= 788 P2= 338 T1=  13 T2=  14  P= 685  D=  40 tn=0 wfr=0 sd=0
 X= 520 X2= 517  Y= 514 Y2= 514 P1= 788 P2= 339 T1=  13 T2=  14  P= 692  D=  60 tn=0 wfr=0 sd=0
 X= 520 X2= 519  Y= 514 Y2= 516 P1= 789 P2= 338 T1=  13 T2=  13  P= 685  D=  80 tn=0 wfr=0 sd=0
 X= 520 X2= 520  Y= 514 Y2= 515 P1= 789 P2= 339 T1=  14 T2=  14  P= 692  D=   5 tn=0 wfr=0 sd=0
 X= 520 X2= 519  Y= 514 Y2= 499 P1= 788 P2= 338 T1=  13 T2=  14  P= 690  D=  10 tn=0 wfr=0 sd=0
 X= 519 X2= 517  Y= 515 Y2= 515 P1= 788 P2= 340 T1=  13 T2=  13  P= 690  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 514 P1= 788 P2= 338 T1=  10 T2=  14  P= 682  D=  20 tn=0 wfr=0 sd=0
 X= 518 X2= 520  Y= 515 Y2= 517 P1= 788 P2= 339 T1=  13 T2=  14  P= 690  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 515 Y2= 514 P1= 788 P2= 338 T1=  13 T2=  13  P= 687  D=  40 tn=0 wfr=0 sd=0
 X= 522 X2= 519  Y= 515 Y2= 514 P1= 788 P2= 340 T1=  13 T2=  14  P= 689  D=  60 tn=0 wfr=0 sd=0
 X= 518 X2= 519  Y= 533 Y2= 514 P1= 788 P2= 340 T1=  13 T2=  13  P= 684  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 788 P2= 339 T1=  13 T2=  14  P= 682  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 514 Y2= 514 P1= 788 P2= 340 T1=  13 T2=  14  P= 685  D=  10 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 515 Y2= 514 P1= 788 P2= 340 T1=  13 T2=  13  P= 683  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 520  Y= 517 Y2= 514 P1= 788 P2= 338 T1=  12 T2=  13  P= 683  D=  20 tn=0 wfr=0 sd=0
 X= 519 X2= 520  Y= 514 Y2= 514 P1= 788 P2= 339 T1=  13 T2=  13  P= 690  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 515 Y2= 514 P1= 787 P2= 339 T1=  11 T2=  13  P= 687  D=  40 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 515 Y2= 513 P1= 788 P2= 339 T1=  13 T2=  13  P= 684  D=  60 tn=0 wfr=0 sd=0
 X= 523 X2= 519  Y= 514 Y2= 514 P1= 788 P2= 338 T1=  14 T2=  14  P= 685  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 515 Y2= 514 P1= 788 P2= 338 T1=  14 T2=  13  P= 693  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 515 Y2= 514 P1= 788 P2= 338 T1=  14 T2=  12  P= 690  D=  10 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 514 Y2= 514 P1= 787 P2= 340 T1=  14 T2=  13  P= 689  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 516  Y= 510 Y2= 513 P1= 788 P2= 342 T1=  13 T2=  13  P= 681  D=  20 tn=0 wfr=0 sd=0
 X= 521 X2= 518  Y= 512 Y2= 513 P1= 788 P2= 340 T1=  13 T2=  13  P= 674  D=  30 tn=0 wfr=0 sd=0
 X= 517 X2= 519  Y= 513 Y2= 514 P1= 788 P2= 340 T1=  14 T2=  14  P= 683  D=  40 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 511 Y2= 514 P1= 788 P2= 340 T1=  14 T2=  14  P= 682  D=  60 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 513 P1= 787 P2= 340 T1=  14 T2=  12  P= 682  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 511 Y2= 514 P1= 787 P2= 338 T1=  13 T2=  14  P= 680  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 515 P1= 787 P2= 340 T1=  16 T2=  13  P= 687  D=  10 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 515 Y2= 513 P1= 788 P2= 338 T1=  13 T2=  13  P= 681  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 515 Y2= 505 P1= 788 P2= 340 T1=  14 T2=  14  P= 689  D=  20 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 514 Y2= 514 P1= 788 P2= 340 T1=  13 T2=  14  P= 682  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 788 P2= 338 T1=  13 T2=  17  P= 682  D=  40 tn=0 wfr=0 sd=0
 X= 518 X2= 515  Y= 513 Y2= 514 P1= 788 P2= 341 T1=  13 T2=  14  P= 689  D=  60 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 343 T1=  14 T2=  14  P= 675  D=  80 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 514 P1= 788 P2= 341 T1=  12 T2=  14  P= 670  D=   5 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 519 Y2= 514 P1= 787 P2= 340 T1=  13 T2=  13  P= 678  D=  10 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 509 P1= 787 P2= 342 T1=  12 T2=  13  P= 680  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 514 Y2= 513 P1= 787 P2= 339 T1=  14 T2=  14  P= 673  D=  20 tn=0 wfr=0 sd=0
 X= 518 X2= 519  Y= 519 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  13  P= 684  D=  30 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 511 Y2= 513 P1= 787 P2= 340 T1=  13 T2=  13  P= 677  D=  40 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 513 P1= 786 P2= 341 T1=  14 T2=  13  P= 680  D=  60 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 513 P1= 787 P2= 340 T1=  12 T2=  16  P= 675  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 514 Y2= 513 P1= 787 P2= 340 T1=  14 T2=  14  P= 680  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 515 Y2= 498 P1= 787 P2= 340 T1=  13 T2=  27  P= 681  D=  10 tn=0 wfr=0 sd=0
 X= 518 X2= 520  Y= 513 Y2= 514 P1= 787 P2= 339 T1=  13 T2=  12  P= 681  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 520  Y= 515 Y2= 514 P1= 788 P2= 340 T1=  13 T2=  13  P= 685  D=  20 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 528 Y2= 514 P1= 781 P2= 339 T1=  14 T2=  13  P= 683  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 517  Y= 513 Y2= 514 P1= 787 P2= 339 T1=  13 T2=  15  P= 674  D=  40 tn=0 wfr=0 sd=0
 X= 515 X2= 519  Y= 514 Y2= 513 P1= 789 P2= 339 T1=  14 T2=  14  P= 684  D=  60 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 514 Y2= 514 P1= 788 P2= 339 T1=  13 T2=  14  P= 686  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 513 P1= 787 P2= 341 T1=  15 T2=  13  P= 687  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 515 Y2= 513 P1= 787 P2= 340 T1=  14 T2=  14  P= 678  D=  10 tn=0 wfr=0 sd=0
 X= 520 X2= 518  Y= 514 Y2= 514 P1= 787 P2= 340 T1=  13 T2=  13  P= 681  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 337 T1=  13 T2=  12  P= 681  D=  20 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 514 Y2= 513 P1= 787 P2= 340 T1=  13 T2=  13  P= 691  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 515 Y2= 514 P1= 787 P2= 339 T1=  13 T2=  14  P= 681  D=  40 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 513 P1= 788 P2= 340 T1=  13 T2=  14  P= 685  D=  60 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 534 Y2= 514 P1= 788 P2= 339 T1=  13 T2=  13  P= 683  D=  80 tn=0 wfr=0 sd=0
 X= 522 X2= 518  Y= 513 Y2= 518 P1= 787 P2= 341 T1=  14 T2=  14  P= 685  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 514 P1= 788 P2= 340 T1=  14 T2=  13  P= 679  D=  10 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 511 P1= 787 P2= 337 T1=  12 T2=  14  P= 683  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 340 T1=  13 T2=  13  P= 691  D=  20 tn=0 wfr=0 sd=0
 X= 520 X2= 518  Y= 515 Y2= 514 P1= 787 P2= 339 T1=  14 T2=  13  P= 680  D=  30 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 497 Y2= 514 P1= 787 P2= 340 T1=  13 T2=  13  P= 685  D=  40 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 513 P1= 788 P2= 339 T1=  13 T2=  13  P= 680  D=  60 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 513 P1= 787 P2= 340 T1=  13 T2=  13  P= 685  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 515 Y2= 513 P1= 787 P2= 341 T1=  12 T2=  13  P= 680  D=   5 tn=0 wfr=0 sd=0
 X= 515 X2= 519  Y= 511 Y2= 514 P1= 787 P2= 339 T1=  12 T2=  13  P= 678  D=  10 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 490 Y2= 513 P1= 786 P2= 339 T1=  13 T2=  13  P= 682  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 513 P1= 788 P2= 339 T1=  12 T2=  11  P= 682  D=  20 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 515 Y2= 514 P1= 787 P2= 340 T1=  13 T2=  14  P= 685  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 515 P1= 787 P2= 340 T1=  14 T2=  14  P= 680  D=  40 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 514 Y2= 513 P1= 787 P2= 341 T1=  14 T2=  14  P= 680  D=  60 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 512 P1= 787 P2= 341 T1=  14 T2=  13  P= 678  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 515 Y2= 513 P1= 787 P2= 339 T1=  13 T2=  13  P= 677  D=   5 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 513 Y2= 518 P1= 787 P2= 339 T1=  13 T2=  13  P= 685  D=  10 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 518 P1= 787 P2= 339 T1=  13 T2=  13  P= 684  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 513 P1= 787 P2= 341 T1=  14 T2=  13  P= 685  D=  20 tn=0 wfr=0 sd=0
 X= 522 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 339 T1=  13 T2=  11  P= 677  D=  30 tn=0 wfr=0 sd=0
 X= 521 X2= 518  Y= 513 Y2= 507 P1= 788 P2= 340 T1=  12 T2=  15  P= 686  D=  40 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 338 T1=  14 T2=  14  P= 683  D=  60 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 515 Y2= 513 P1= 786 P2= 341 T1=  13 T2=  13  P= 687  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 515 Y2= 514 P1= 786 P2= 339 T1=  14 T2=  14  P= 675  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 514 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  13  P= 682  D=  10 tn=0 wfr=0 sd=0
 X= 520 X2= 518  Y= 513 Y2= 515 P1= 787 P2= 341 T1=  14 T2=  18  P= 677  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 521  Y= 510 Y2= 514 P1= 787 P2= 341 T1=  14 T2=  14  P= 678  D=  20 tn=0 wfr=0 sd=0
 X= 517 X2= 518  Y= 514 Y2= 513 P1= 787 P2= 339 T1=  13 T2=  14  P= 679  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 513 P1= 786 P2= 340 T1=  14 T2=  13  P= 682  D=  40 tn=0 wfr=0 sd=0
 X= 519 X2= 516  Y= 515 Y2= 514 P1= 787 P2= 338 T1=  13 T2=  13  P= 680  D=  60 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 788 P2= 343 T1=  13 T2=  14  P= 686  D=  80 tn=0 wfr=0 sd=0
 X= 520 X2= 518  Y= 514 Y2= 514 P1= 787 P2= 339 T1=  14 T2=  14  P= 671  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 508 Y2= 513 P1= 787 P2= 340 T1=  12 T2=  13  P= 685  D=  10 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 788 P2= 339 T1=  13 T2=  14  P= 681  D=  15 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 514 Y2= 513 P1= 787 P2= 339 T1=  13 T2=  14  P= 685  D=  20 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 514 Y2= 514 P1= 787 P2= 341 T1=  15 T2=  14  P= 684  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 515 Y2= 514 P1= 787 P2= 340 T1=  13 T2=  15  P= 678  D=  40 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 514 Y2= 514 P1= 786 P2= 339 T1=  13 T2=  13  P= 680  D=  60 tn=0 wfr=0 sd=0
 X= 518 X2= 519  Y= 515 Y2= 515 P1= 788 P2= 340 T1=  14 T2=  13  P= 682  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  14  P= 682  D=   5 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 514 P1= 787 P2= 339 T1=  13 T2=  13  P= 677  D=  10 tn=0 wfr=0 sd=0
 X= 518 X2= 519  Y= 515 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  13  P= 685  D=  15 tn=0 wfr=0 sd=0
 X= 517 X2= 518  Y= 514 Y2= 513 P1= 787 P2= 322 T1=  10 T2=  13  P= 677  D=  20 tn=0 wfr=0 sd=0
 X= 519 X2= 524  Y= 514 Y2= 515 P1= 787 P2= 338 T1=  14 T2=  13  P= 746  D=  30 tn=0 wfr=0 sd=0
 X= 519 X2= 519  Y= 513 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  13  P= 691  D=  40 tn=0 wfr=0 sd=0
 X= 518 X2= 520  Y= 517 Y2= 514 P1= 787 P2= 339 T1=  14 T2=  14  P= 678  D=  60 tn=0 wfr=0 sd=0
 X= 518 X2= 518  Y= 515 Y2= 514 P1= 786 P2= 339 T1=  13 T2=  13  P= 685  D=  80 tn=0 wfr=0 sd=0
 X= 519 X2= 518  Y= 514 Y2= 516 P1= 787 P2= 341 T1=  13 T2=  14  P= 682  D=   5 tn=0 wfr=0 sd=0
Release
 X= 519 X2= 519  Y= 513 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  13  P= 677  D=  10 tn=0 wfr=1 sd=0
 X= 518 X2= 519  Y= 513 Y2= 513 P1= 787 P2= 341 T1=  13 T2=  14  P= 678  D=  15 tn=0 wfr=1 sd=0
 X= 519 X2= 517  Y= 514 Y2= 514 P1= 788 P2= 339 T1=  14 T2=  14  P= 677  D=  20 tn=0 wfr=1 sd=0
 X= 519 X2= 519  Y= 513 Y2= 514 P1= 786 P2= 339 T1=  12 T2=  14  P= 685  D=  30 tn=0 wfr=1 sd=0
 X= 518 X2= 518  Y= 513 Y2= 513 P1= 787 P2= 341 T1=  14 T2=  17  P= 684  D=  40 tn=0 wfr=1 sd=0
 X= 519 X2= 519  Y= 515 Y2= 513 P1= 787 P2= 339 T1=  14 T2=  13  P= 677  D=  60 tn=0 wfr=1 sd=0
 X= 518 X2= 518  Y= 514 Y2= 460 P1= 787 P2= 341 T1=  13 T2=  13  P= 685  D=  80 tn=0 wfr=1 sd=0
 X= 519 X2= 510  Y= 520 Y2= 514 P1= 786 P2= 341 T1=  13 T2=  13  P= 677  D=   5 tn=0 wfr=1 sd=0
 X= 519 X2= 518  Y= 515 Y2= 540 P1= 787 P2= 343 T1=  13 T2=  13  P= 670  D=  10 tn=0 wfr=1 sd=0
 X= 518 X2= 518  Y= 515 Y2= 512 P1= 787 P2= 339 T1=  14 T2=  13  P= 670  D=  15 tn=0 wfr=1 sd=0
 X= 519 X2= 518  Y= 513 Y2= 513 P1= 787 P2= 341 T1=  13 T2=  13  P= 684  D=  20 tn=0 wfr=1 sd=0
 X= 518 X2= 518  Y= 515 Y2= 514 P1= 788 P2= 339 T1=  13 T2=  13  P= 677  D=  30 tn=0 wfr=1 sd=0
 X= 517 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 339 T1=  13 T2=  13  P= 685  D=  40 tn=0 wfr=1 sd=0
 X= 519 X2= 519  Y= 515 Y2= 514 P1= 788 P2= 341 T1=  14 T2=  13  P= 682  D=  60 tn=0 wfr=1 sd=0
 X= 518 X2= 519  Y= 514 Y2= 514 P1= 789 P2= 339 T1=  14 T2=  13  P= 679  D=  80 tn=0 wfr=1 sd=0
 X= 523 X2= 519  Y= 513 Y2= 513 P1= 787 P2= 342 T1=  13 T2=  13  P= 687  D=   5 tn=0 wfr=1 sd=0
 X= 518 X2= 519  Y= 515 Y2= 514 P1= 786 P2= 341 T1=  13 T2=  13  P= 677  D=  10 tn=0 wfr=1 sd=0
 X= 519 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  14  P= 675  D=  15 tn=0 wfr=1 sd=0
 X= 518 X2= 518  Y= 514 Y2= 514 P1= 787 P2= 339 T1=  12 T2=  13  P= 677  D=  20 tn=0 wfr=1 sd=0
 X= 519 X2= 519  Y= 513 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  13  P= 684  D=  30 tn=0 wfr=1 sd=0
 X= 519 X2= 520  Y= 511 Y2= 513 P1= 786 P2= 341 T1=  14 T2=  13  P= 678  D=  40 tn=0 wfr=1 sd=0
 X= 518 X2= 518  Y= 512 Y2= 514 P1= 787 P2= 340 T1=  12 T2=  13  P= 676  D=  60 tn=0 wfr=1 sd=0
 X= 519 X2= 518  Y= 514 Y2= 514 P1= 787 P2= 339 T1=  13 T2=  13  P= 680  D=  80 tn=0 wfr=1 sd=0
 X= 515 X2= 518  Y= 513 Y2= 514 P1= 787 P2= 341 T1=  13 T2=  13  P= 684  D=   5 tn=0 wfr=1 sd=0
 X= 519 X2= 519  Y= 514 Y2= 514 P1= 786 P2= 339 T1=  13 T2=  14  P= 674  D=  10 tn=0 wfr=1 sd=0
 X= 519 X2= 518  Y= 514 Y2= 514 P1= 786 P2= 341 T1=  13 T2=  13  P= 684  D=  15 tn=0 wfr=1 sd=0
 X= 519 X2= 519  Y= 515 Y2= 513 P1= 787 P2= 340 T1=  12 T2=  13  P= 675  D=  20 tn=0 wfr=1 sd=0
 X= 519 X2= 518  Y= 511 Y2= 513 P1= 786 P2= 340 T1=  13 T2=  13  P= 681  D=  30 tn=0 wfr=1 sd=0
 X= 518 X2= 518  Y= 513 Y2= 514 P1= 786 P2= 340 T1=  14 T2=  13  P= 679  D=  40 tn=0 wfr=1 sd=0
 X= 519 X2= 518  Y= 515 Y2= 514 P1= 786 P2= 340 T1=  14 T2=  12  P= 679  D=  60 tn=0 wfr=1 sd=0
 X= 519 X2= 518  Y= 513 Y2= 513 P1= 786 P2= 341 T1=  14 T2=  13  P= 679  D=  80 tn=0 wfr=1 sd=0
 X= 518 X2= 518  Y= 513 Y2= 514 P1= 788 P2= 341 T1=  13 T2=  14  P= 675  D=   5 tn=0 wfr=1 sd=0
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=  13 T2=  15  P= 678  D=  10 tn=0 wfr=1 sd=0
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=  15 tn=0 wfr=1 sd=0
                        5      10      15      20      30      40      60      80
X Posn:            519.54  519.47  519.44  519.36  519.53  519.41  519.19  519.35
X2 Posn:           519.35  519.17  518.97  519.31  519.36  519.11  518.78  518.89
X Noise:             0.71    1.33    0.91    0.78    1.00    0.87    1.07    1.22
X2 Noise:            1.22    0.97    0.82    1.33    1.17    0.88    1.36    0.75
X Abs Mean Delta:    0.19    0.31    0.47    0.06    0.17    0.30    0.41    0.46
X Mean Abs Delta:    0.84    0.69    0.81    1.00    0.94    0.73    1.16    0.84

Y Posn:            514.57  515.22  514.14  514.39  515.25  514.19  514.30  515.62
Y2 Posn:           515.00  514.33  515.00  514.56  514.00  513.95  514.84  514.43
Y Noise:             1.23    4.29    4.47    4.34    2.50    3.19    1.14    4.42
Y2 Noise:            1.65    5.85    3.22    2.58    2.17    2.22    3.17    2.13
Y Abs Mean Delta:    0.43    0.89    0.86    0.17    1.25    0.24    0.54    1.19
Y Mean Abs Delta:    1.41    3.83    2.81    2.78    1.92    2.08    1.73    2.43

T1 Posn:            13.57   13.56   13.56   13.17   13.36   12.92   13.30   13.30
T2 Posn:            13.68   13.92   13.64   13.50   13.47   14.14   13.76   13.43
T1 Noise:            0.81    1.05    1.30    1.03    0.58    2.46    0.72    1.12
T2 Noise:            0.95    2.44    1.74    0.79    0.68    1.17    0.67    0.90
T Abs Mean Delta:    0.11    0.36    0.08    0.33    0.11    1.22    0.46    0.14
T Mean Abs Delta:    0.86    1.25    1.19    0.89    0.72    1.65    0.84    0.95

target_noise  x= 1.58 y= 4.38 t= 2.15
   MAD<noise AMD<MAD AMD<Cnv MAD Cnv  Cnv#1   Cnv#2
X:       5       5       5       5       5       5
Y:       5       5       5       5       5       5
T:       5       5       5       5       5       5
Setting for delay_in_us:        5
Setting for y_delay_in_us:      5
Setting for tnt_delay_in_us:    5
Setting for max_delta_tnt:     20
Entering get_four_points
target_noise  x= 2.50 y= 4.38 t= 2.50
target state=0 point=20,20
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1019 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1014 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1022 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1020 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
 X= 522 X2= 518  Y= 517 Y2= 492 P1= 798 P2= 326 T1=1023 T2=1024  P= 752  D=   5 
